symbol,lead_symbol,signal_time,entry_time,exit_time,direction,entry_z,signal_target_close,signal_target_vwap,signal_qqq_close,signal_qqq_vwap,signal_fair_target,entry_reference,entry_price,exit_reference,exit_price,shares,notional_usd,stop_usd_per_share,target_usd_per_share,gross_risk_usd,gross_reward_usd,reward_to_risk,stop_price,target_price,exit_reason,duration_bars,gross_pnl,slippage,commissions,costs,net_pnl
AMD,QQQ,2026-05-21 12:36:00-04:00,2026-05-21 12:37:00-04:00,2026-05-21 13:20:00-04:00,SHORT,2.9113798914,442.5900000000,439.8602434587,709.9300000000,709.4205126290,441.1076909341,442.6350000000,442.5464730000,444.3850000000,444.4738770000,45,19914.5912850000,1.7500000000,4.0000000000,78.7500000000,180.0000000000,2.2857142857,444.3850000000,438.6350000000,STOP,43,-78.7500000000,7.9831800000,0.3150000000,8.2981800000,-87.0481800000
AMD,QQQ,2026-05-21 13:20:00-04:00,2026-05-21 13:21:00-04:00,2026-05-21 13:23:00-04:00,LONG,-2.5537857779,444.4601000000,440.0766934833,714.3900000000,709.7636066563,451.4042196208,444.6100000000,444.6989220000,442.8600000000,442.7714280000,44,19566.7525680000,1.7500000000,4.0000000000,77.0000000000,176.0000000000,2.2857142857,442.8600000000,448.6100000000,STOP,2,-77.0000000000,7.8097360000,0.3080000000,8.1177360000,-85.1177360000
AMD,QQQ,2026-05-21 14:54:00-04:00,2026-05-21 14:55:00-04:00,2026-05-21 15:00:00-04:00,SHORT,2.9396202431,442.0000000000,441.1216528215,711.1800000000,711.1956879078,441.0832279727,442.0900000000,442.0015820000,443.8400000000,443.9287680000,45,19890.0711900000,1.7500000000,4.0000000000,78.7500000000,180.0000000000,2.2857142857,443.8400000000,438.0900000000,STOP,5,-78.7500000000,7.9733700000,0.3150000000,8.2883700000,-87.0383700000
AMD,QQQ,2026-05-21 15:53:00-04:00,2026-05-21 15:54:00-04:00,2026-05-21 15:59:00-04:00,SHORT,2.6147470657,450.9496000000,441.7132308576,714.1700000000,711.4702411421,448.3321415310,450.7600000000,450.6698480000,449.5600000000,449.6499120000,44,19829.4733120000,1.7500000000,4.0000000000,77.0000000000,176.0000000000,2.2857142857,452.5100000000,446.7600000000,FORCED_EOD,5,52.8000000000,7.9228160000,0.3080000000,8.2308160000,44.5691840000
AMD,QQQ,2026-05-22 13:49:00-04:00,2026-05-22 13:50:00-04:00,2026-05-22 14:07:00-04:00,SHORT,2.7522270311,472.8408000000,470.0023807721,720.8200000000,719.6434903470,473.0759156283,472.7950000000,472.7004410000,474.5450000000,474.6399090000,42,19853.4185220000,1.7500000000,4.0000000000,73.5000000000,168.0000000000,2.2857142857,474.5450000000,468.7950000000,STOP,17,-73.5000000000,7.9576560000,0.2940000000,8.2516560000,-81.7516560000
AMD,QQQ,2026-05-22 15:28:00-04:00,2026-05-22 15:29:00-04:00,2026-05-22 15:40:00-04:00,SHORT,2.9907974288,467.4300000000,470.1516878278,717.8100000000,719.6214673651,465.4177298915,467.3300000000,467.2365340000,469.0800000000,469.1738160000,42,19623.9344280000,1.7500000000,4.0000000000,73.5000000000,168.0000000000,2.2857142857,469.0800000000,463.3300000000,STOP,11,-73.5000000000,7.8658440000,0.2940000000,8.1598440000,-81.6598440000
AMD,QQQ,2026-05-26 12:05:00-04:00,2026-05-26 12:06:00-04:00,2026-05-26 12:34:00-04:00,SHORT,2.5088159024,494.3900000000,489.8185646853,727.7100000000,728.0374696314,488.9372874899,494.3000000000,494.2011400000,496.0500000000,496.1492100000,40,19768.0456000000,1.7500000000,4.0000000000,70.0000000000,160.0000000000,2.2857142857,496.0500000000,490.3000000000,STOP,28,-70.0000000000,7.9228000000,0.2800000000,8.2028000000,-78.2028000000
AMD,QQQ,2026-05-26 13:25:00-04:00,2026-05-26 13:26:00-04:00,2026-05-26 14:26:00-04:00,SHORT,2.9287983889,497.0950000000,490.9458797565,727.3400000000,727.9752112970,489.2323358655,497.0900000000,496.9905820000,498.8400000000,498.9397680000,40,19879.6232800000,1.7500000000,4.0000000000,70.0000000000,160.0000000000,2.2857142857,498.8400000000,493.0900000000,STOP,60,-70.0000000000,7.9674400000,0.2800000000,8.2474400000,-78.2474400000
AMD,QQQ,2026-05-26 15:04:00-04:00,2026-05-26 15:05:00-04:00,2026-05-26 15:07:00-04:00,SHORT,2.6908178442,501.3000000000,492.4703624601,728.8900000000,728.1034340414,494.5984140781,501.1600000000,501.0597680000,502.9100000000,503.0105820000,39,19541.3309520000,1.7500000000,4.0000000000,68.2500000000,156.0000000000,2.2857142857,502.9100000000,497.1600000000,STOP,2,-68.2500000000,7.8317460000,0.2730000000,8.1047460000,-76.3547460000
AMD,QQQ,2026-05-26 15:07:00-04:00,2026-05-26 15:08:00-04:00,2026-05-26 15:10:00-04:00,SHORT,3.2994416570,503.8950000000,492.6237427053,729.2900000000,728.1090000158,495.8199049960,503.8950000000,503.7942210000,505.6450000000,505.7461290000,39,19647.9746190000,1.7500000000,4.0000000000,68.2500000000,156.0000000000,2.2857142857,505.6450000000,499.8950000000,STOP,2,-68.2500000000,7.8744120000,0.2730000000,8.1474120000,-76.3974120000
AMD,QQQ,2026-05-26 15:10:00-04:00,2026-05-26 15:11:00-04:00,2026-05-26 15:59:00-04:00,SHORT,3.3011961060,506.2900000000,492.8561000649,729.5050000000,728.1153122348,496.6187793040,506.1300000000,506.0287740000,503.7150000000,503.8157430000,39,19735.1221860000,1.7500000000,4.0000000000,68.2500000000,156.0000000000,2.2857142857,507.8800000000,502.1300000000,FORCED_EOD,48,94.1850000000,7.8767910000,0.2730000000,8.1497910000,86.0352090000
AMD,QQQ,2026-05-27 12:03:00-04:00,2026-05-27 12:04:00-04:00,2026-05-27 12:09:00-04:00,SHORT,2.8469289301,492.5350000000,496.2715030444,726.4700000000,728.5107896471,490.7106478864,492.5500000000,492.4514900000,494.3000000000,494.3988600000,40,19698.0596000000,1.7500000000,4.0000000000,70.0000000000,160.0000000000,2.2857142857,494.3000000000,488.5500000000,STOP,5,-70.0000000000,7.8948000000,0.2800000000,8.1748000000,-78.1748000000
AMD,QQQ,2026-05-27 12:37:00-04:00,2026-05-27 12:38:00-04:00,2026-05-27 12:56:00-04:00,LONG,-3.0018612926,494.9427000000,496.1652932824,728.7850000000,728.4616172159,497.0463352488,494.8300000000,494.9289660000,493.0800000000,492.9813840000,40,19797.1586400000,1.7500000000,4.0000000000,70.0000000000,160.0000000000,2.2857142857,493.0800000000,498.8300000000,STOP,18,-70.0000000000,7.9032800000,0.2800000000,8.1832800000,-78.1832800000
AMD,QQQ,2026-05-27 14:04:00-04:00,2026-05-27 14:05:00-04:00,2026-05-27 14:26:00-04:00,SHORT,2.6980482990,496.4850000000,495.8142799117,727.9800000000,728.3753438988,494.7378176062,496.3485000000,496.2492303000,498.0985000000,498.1981197000,40,19849.9692120000,1.7500000000,4.0000000000,70.0000000000,160.0000000000,2.2857142857,498.0985000000,492.3485000000,STOP,21,-70.0000000000,7.9555760000,0.2800000000,8.2355760000,-78.2355760000
AMD,QQQ,2026-05-27 15:35:00-04:00,2026-05-27 15:36:00-04:00,2026-05-27 15:59:00-04:00,LONG,-2.6211940620,495.8200000000,495.9363895651,729.5400000000,728.4828524237,498.8151283055,495.7900000000,495.8891580000,495.5900000000,495.4908820000,40,19835.5663200000,1.7500000000,4.0000000000,70.0000000000,160.0000000000,2.2857142857,494.0400000000,499.7900000000,FORCED_EOD,23,-8.0000000000,7.9310400000,0.2800000000,8.2110400000,-16.2110400000
AMD,QQQ,2026-05-28 10:38:00-04:00,2026-05-28 10:39:00-04:00,2026-05-28 10:42:00-04:00,SHORT,2.5909847945,511.5700000000,502.5155938424,731.6100000000,729.5514113591,508.1874238313,511.5700000000,511.4676860000,507.5700000000,507.6715140000,39,19947.2397540000,1.7500000000,4.0000000000,68.2500000000,156.0000000000,2.2857142857,513.3200000000,507.5700000000,TAKE_PROFIT_BRACKET,3,156.0000000000,7.9492920000,0.2730000000,8.2222920000,147.7777080000
AMD,QQQ,2026-05-28 13:55:00-04:00,2026-05-28 13:56:00-04:00,2026-05-28 15:59:00-04:00,LONG,-2.7490167869,518.1500000000,512.8197235906,736.1900000000,732.4003377402,523.4336649144,518.1518000000,518.2554303600,516.4018000000,516.2985196400,38,19693.7063536800,1.7500000000,4.0000000000,66.5000000000,152.0000000000,2.2857142857,516.4018000000,522.1518000000,STOP,123,-66.5000000000,7.8626073600,0.2660000000,8.1286073600,-74.6286073600
AMD,QQQ,2026-05-29 12:09:00-04:00,2026-05-29 12:10:00-04:00,2026-05-29 12:18:00-04:00,LONG,-2.7742558811,513.1500000000,515.3271843014,739.2900000000,738.4814955896,517.5839466106,513.4040000000,513.5066808000,511.6540000000,511.5516692000,38,19513.2538704000,1.7500000000,4.0000000000,66.5000000000,152.0000000000,2.2857142857,511.6540000000,517.4040000000,STOP,8,-66.5000000000,7.7904408000,0.2660000000,8.0564408000,-74.5564408000
AMD,QQQ,2026-05-29 13:56:00-04:00,2026-05-29 13:57:00-04:00,2026-05-29 14:10:00-04:00,SHORT,2.5296413899,504.4600000000,513.3164500226,736.4799000000,738.4212004851,507.9184388454,504.4500000000,504.3491100000,506.2000000000,506.3012400000,39,19669.6152900000,1.7500000000,4.0000000000,68.2500000000,156.0000000000,2.2857142857,506.2000000000,500.4500000000,STOP,13,-68.2500000000,7.8830700000,0.2730000000,8.1560700000,-76.4060700000
AMD,QQQ,2026-05-29 15:51:00-04:00,2026-05-29 15:52:00-04:00,2026-05-29 15:53:00-04:00,SHORT,4.0257421635,513.1600000000,511.6800038258,738.7700000000,738.2034722755,513.2507409957,513.1600000000,513.0573680000,514.9100000000,515.0129820000,38,19496.1799840000,1.7500000000,4.0000000000,66.5000000000,152.0000000000,2.2857142857,514.9100000000,509.1600000000,STOP,1,-66.5000000000,7.8133320000,0.2660000000,8.0793320000,-74.5793320000
AMD,QQQ,2026-05-29 15:53:00-04:00,2026-05-29 15:54:00-04:00,2026-05-29 15:54:00-04:00,SHORT,4.2126362343,514.6000000000,511.7270605860,738.5800000000,738.2115519985,512.7486908343,514.5900000000,514.4870820000,516.3400000000,516.4432680000,38,19550.5091160000,1.7500000000,4.0000000000,66.5000000000,152.0000000000,2.2857142857,516.3400000000,510.5900000000,STOP,0,-66.5000000000,7.8350680000,0.2660000000,8.1010680000,-74.6010680000
AMD,QQQ,2026-05-29 15:54:00-04:00,2026-05-29 15:55:00-04:00,2026-05-29 15:55:00-04:00,SHORT,3.5247901862,514.2000000000,511.7618827568,738.5300000000,738.2147473342,512.6360690196,514.2900000000,514.1871420000,516.0400000000,516.1432080000,38,19539.1113960000,1.7500000000,4.0000000000,66.5000000000,152.0000000000,2.2857142857,516.0400000000,510.2900000000,STOP,0,-66.5000000000,7.8305080000,0.2660000000,8.0965080000,-74.5965080000
AMD,QQQ,2026-05-29 15:55:00-04:00,2026-05-29 15:56:00-04:00,2026-05-29 15:59:00-04:00,SHORT,3.5367134772,515.5000000000,511.8411127818,738.6600000000,738.2179014281,513.0672235254,515.5800000000,515.4768840000,516.3700000000,516.4732740000,38,19588.1215920000,1.7500000000,4.0000000000,66.5000000000,152.0000000000,2.2857142857,517.3300000000,511.5800000000,FORCED_EOD,3,-30.0200000000,7.8428200000,0.2660000000,8.1088200000,-38.1288200000
AMD,QQQ,2026-06-01 13:43:00-04:00,2026-06-01 13:44:00-04:00,2026-06-01 14:04:00-04:00,LONG,-2.6348784943,511.5300000000,502.0980657194,744.3750000000,739.9085520458,514.2216984156,511.6700000000,511.7723340000,515.6700000000,515.5668660000,39,19959.1210260000,1.7500000000,4.0000000000,68.2500000000,156.0000000000,2.2857142857,509.9200000000,515.6700000000,TAKE_PROFIT_BRACKET,20,156.0000000000,8.0132520000,0.2730000000,8.2862520000,147.7137480000
AMD,QQQ,2026-06-01 15:32:00-04:00,2026-06-01 15:33:00-04:00,2026-06-01 15:59:00-04:00,SHORT,2.6748038858,512.4150000000,503.5892237675,743.6500000000,741.0914627983,510.5435705821,512.3543000000,512.2518291400,510.0200000000,510.1220040000,39,19977.8213364600,1.7500000000,4.0000000000,68.2500000000,156.0000000000,2.2857142857,514.1043000000,508.3543000000,FORCED_EOD,26,91.0377000000,7.9745195400,0.2730000000,8.2475195400,82.7901804600
AMD,QQQ,2026-06-02 10:15:00-04:00,2026-06-02 10:16:00-04:00,2026-06-02 10:17:00-04:00,LONG,-2.5277339305,509.0200000000,511.8698426187,744.1600000000,741.8688005915,518.1933104864,508.9650000000,509.0667930000,507.2150000000,507.1135570000,39,19853.6049270000,1.7500000000,4.0000000000,68.2500000000,156.0000000000,2.2857142857,507.2150000000,512.9650000000,STOP,1,-68.2500000000,7.9262040000,0.2730000000,8.1992040000,-76.4492040000
AMD,QQQ,2026-06-02 11:26:00-04:00,2026-06-02 11:27:00-04:00,2026-06-02 11:29:00-04:00,SHORT,2.9046300402,511.0000000000,509.7915304061,744.9900000000,742.8695957509,515.6120089042,511.0450000000,510.9427910000,512.7950000000,512.8975590000,39,19926.7688490000,1.7500000000,4.0000000000,68.2500000000,156.0000000000,2.2857142857,512.7950000000,507.0450000000,STOP,2,-68.2500000000,7.9859520000,0.2730000000,8.2589520000,-76.5089520000
AMD,QQQ,2026-06-02 11:29:00-04:00,2026-06-02 11:30:00-04:00,2026-06-02 11:34:00-04:00,SHORT,3.6770756241,512.8774000000,509.8270826171,745.1000000000,742.8893689650,515.8954939763,512.9100000000,512.8074180000,514.6600000000,514.7629320000,39,19999.4893020000,1.7500000000,4.0000000000,68.2500000000,156.0000000000,2.2857142857,514.6600000000,508.9100000000,STOP,4,-68.2500000000,8.0150460000,0.2730000000,8.2880460000,-76.5380460000
AMD,QQQ,2026-06-02 11:34:00-04:00,2026-06-02 11:35:00-04:00,2026-06-02 11:58:00-04:00,SHORT,3.0479055501,514.8500000000,510.0504653705,745.2600000000,742.9207420214,516.4745133375,514.6800000000,514.5770640000,516.4300000000,516.5332860000,38,19553.9284320000,1.7500000000,4.0000000000,66.5000000000,152.0000000000,2.2857142857,516.4300000000,510.6800000000,STOP,23,-66.5000000000,7.8364360000,0.2660000000,8.1024360000,-74.6024360000
AMD,QQQ,2026-06-02 13:34:00-04:00,2026-06-02 13:35:00-04:00,2026-06-02 13:58:00-04:00,SHORT,2.6577047436,512.4900000000,511.1622910286,744.1850000000,743.6516373324,512.6287566125,512.4303000000,512.3278139400,514.1803000000,514.2831360600,39,19980.7847436600,1.7500000000,4.0000000000,68.2500000000,156.0000000000,2.2857142857,514.1803000000,508.4303000000,STOP,23,-68.2500000000,8.0075626800,0.2730000000,8.2805626800,-76.5305626800
AMD,QQQ,2026-06-02 13:58:00-04:00,2026-06-02 13:59:00-04:00,2026-06-02 14:27:00-04:00,SHORT,2.7595836877,514.5500000000,511.2067154707,744.2950000000,743.6863770732,512.8801742671,514.5500000000,514.4470900000,516.3000000000,516.4032600000,38,19548.9894200000,1.7500000000,4.0000000000,66.5000000000,152.0000000000,2.2857142857,516.3000000000,510.5500000000,STOP,28,-66.5000000000,7.8344600000,0.2660000000,8.1004600000,-74.6004600000
AMD,QQQ,2026-06-03 11:14:00-04:00,2026-06-03 11:15:00-04:00,2026-06-03 11:18:00-04:00,SHORT,2.6790546059,539.4799000000,534.7784286479,745.8100000000,745.0580016209,536.9374686723,539.2500000000,539.1421500000,535.2500000000,535.3570500000,37,19948.2595500000,1.7500000000,4.0000000000,64.7500000000,148.0000000000,2.2857142857,541.0000000000,535.2500000000,TAKE_PROFIT_BRACKET,3,148.0000000000,7.9513000000,0.2590000000,8.2103000000,139.7897000000
AMD,QQQ,2026-06-03 14:28:00-04:00,2026-06-03 14:29:00-04:00,2026-06-03 14:56:00-04:00,SHORT,3.7719804247,544.8531000000,534.9793723564,745.2200000000,744.4130560587,537.2990434571,544.7300000000,544.6210540000,540.7300000000,540.8381460000,36,19606.3579440000,1.7500000000,4.0000000000,63.0000000000,144.0000000000,2.2857142857,546.4800000000,540.7300000000,TAKE_PROFIT_BRACKET,27,144.0000000000,7.8153120000,0.2520000000,8.0673120000,135.9326880000
AMD,QQQ,2026-06-03 15:16:00-04:00,2026-06-03 15:17:00-04:00,2026-06-03 15:22:00-04:00,LONG,-2.6626235183,538.7900000000,535.6692509670,744.3600000000,744.4353596569,535.4523464343,538.9600000000,539.0677920000,537.2100000000,537.1025580000,37,19945.5083040000,1.7500000000,4.0000000000,64.7500000000,148.0000000000,2.2857142857,537.2100000000,542.9600000000,STOP,5,-64.7500000000,7.9636580000,0.2590000000,8.2226580000,-72.9726580000
AMD,QQQ,2026-06-04 10:29:00-04:00,2026-06-04 10:30:00-04:00,2026-06-04 10:32:00-04:00,SHORT,2.5279183123,516.2750000000,508.7471274991,737.1700000000,735.3181221481,509.0033805437,516.0000000000,515.8968000000,517.7500000000,517.8535500000,38,19604.0784000000,1.7500000000,4.0000000000,66.5000000000,152.0000000000,2.2857142857,517.7500000000,512.0000000000,STOP,2,-66.5000000000,7.8565000000,0.2660000000,8.1225000000,-74.6225000000
AMD,QQQ,2026-06-04 13:42:00-04:00,2026-06-04 13:43:00-04:00,2026-06-04 14:01:00-04:00,SHORT,3.4250894898,527.1884000000,514.9433124869,741.8290000000,737.3577214814,515.5678275369,527.1600000000,527.0545680000,528.9100000000,529.0157820000,37,19501.0190160000,1.7500000000,4.0000000000,64.7500000000,148.0000000000,2.2857142857,528.9100000000,523.1600000000,STOP,18,-64.7500000000,7.8149180000,0.2590000000,8.0739180000,-72.8239180000
AMD,QQQ,2026-06-04 14:02:00-04:00,2026-06-04 14:03:00-04:00,2026-06-04 14:05:00-04:00,SHORT,2.5953467804,530.1100000000,515.4397909347,742.8000000000,737.5243916765,516.1771925669,529.9100000000,529.8040180000,531.6600000000,531.7663320000,37,19602.7486660000,1.7500000000,4.0000000000,64.7500000000,148.0000000000,2.2857142857,531.6600000000,525.9100000000,STOP,2,-64.7500000000,7.8556180000,0.2590000000,8.1146180000,-72.8646180000
AMD,QQQ,2026-06-04 14:05:00-04:00,2026-06-04 14:06:00-04:00,2026-06-04 14:38:00-04:00,SHORT,2.6591064964,531.2500000000,515.5562311543,743.1900000000,737.6012584639,516.3374962322,531.3150000000,531.2087370000,527.3150000000,527.4204630000,37,19654.7232690000,1.7500000000,4.0000000000,64.7500000000,148.0000000000,2.2857142857,533.0650000000,527.3150000000,TAKE_PROFIT_BRACKET,32,148.0000000000,7.8338620000,0.2590000000,8.0928620000,139.9071380000
AMD,QQQ,2026-06-05 10:36:00-04:00,2026-06-05 10:37:00-04:00,2026-06-05 10:42:00-04:00,SHORT,2.5586615227,496.3300000000,493.1180938926,727.2900000000,726.6951972251,493.4564866096,496.4600000000,496.3607080000,492.4600000000,492.5584920000,40,19854.4283200000,1.7500000000,4.0000000000,70.0000000000,160.0000000000,2.2857142857,498.2100000000,492.4600000000,TAKE_PROFIT_BRACKET,5,160.0000000000,7.9113600000,0.2800000000,8.1913600000,151.8086400000
AMD,QQQ,2026-06-05 12:16:00-04:00,2026-06-05 12:17:00-04:00,2026-06-05 12:29:00-04:00,LONG,-2.5469881853,479.5400000000,490.5742123817,718.3800000000,724.6968362191,486.9891448585,479.5700000000,479.6659140000,477.8200000000,477.7244360000,41,19666.3024740000,1.7500000000,4.0000000000,71.7500000000,164.0000000000,2.2857142857,477.8200000000,483.5700000000,STOP,12,-71.7500000000,7.8505980000,0.2870000000,8.1375980000,-79.8875980000
AMD,QQQ,2026-06-05 13:54:00-04:00,2026-06-05 13:55:00-04:00,2026-06-05 14:04:00-04:00,SHORT,2.5813458452,477.9300000000,486.0503560962,715.7951000000,721.4452423832,482.8589162935,478.0000000000,477.9044000000,474.0000000000,474.0948000000,41,19594.0804000000,1.7500000000,4.0000000000,71.7500000000,164.0000000000,2.2857142857,479.7500000000,474.0000000000,TAKE_PROFIT_BRACKET,9,164.0000000000,7.8064000000,0.2870000000,8.0934000000,155.9066000000
AMD,QQQ,2026-06-05 15:29:00-04:00,2026-06-05 15:30:00-04:00,2026-06-05 15:32:00-04:00,SHORT,2.6180010644,472.7100000000,481.7701615800,708.7300000000,717.4271764877,476.8736167980,472.6600000000,472.5654680000,468.6600000000,468.7537320000,42,19847.7496560000,1.7500000000,4.0000000000,73.5000000000,168.0000000000,2.2857142857,474.4100000000,468.6600000000,TAKE_PROFIT_BRACKET,2,168.0000000000,7.9070880000,0.2940000000,8.2010880000,159.7989120000
AMD,QQQ,2026-06-08 12:37:00-04:00,2026-06-08 12:38:00-04:00,2026-06-08 12:44:00-04:00,SHORT,2.9751962103,489.1800000000,487.0780717554,718.9000000000,718.6262800201,487.4988839575,489.2700000000,489.1721460000,491.0200000000,491.1182040000,40,19566.8858400000,1.7500000000,4.0000000000,70.0000000000,160.0000000000,2.2857142857,491.0200000000,485.2700000000,STOP,6,-70.0000000000,7.8423200000,0.2800000000,8.1223200000,-78.1223200000
AMD,QQQ,2026-06-08 12:44:00-04:00,2026-06-08 12:45:00-04:00,2026-06-08 12:53:00-04:00,SHORT,2.8078470529,490.9635000000,487.1385988808,719.2800000000,718.6321268057,488.1347432112,491.1087000000,491.0104782600,492.8587000000,492.9572717400,40,19640.4191304000,1.7500000000,4.0000000000,70.0000000000,160.0000000000,2.2857142857,492.8587000000,487.1087000000,STOP,8,-70.0000000000,7.8717392000,0.2800000000,8.1517392000,-78.1517392000
AMD,QQQ,2026-06-08 14:09:00-04:00,2026-06-08 14:10:00-04:00,2026-06-08 15:09:00-04:00,SHORT,2.7977153550,493.4750000000,487.6339182179,719.4601000000,718.6087567263,488.9442837238,493.3001000000,493.2014399800,489.3001000000,489.3979600200,40,19728.0575992000,1.7500000000,4.0000000000,70.0000000000,160.0000000000,2.2857142857,495.0501000000,489.3001000000,TAKE_PROFIT_BRACKET,59,160.0000000000,7.8608016000,0.2800000000,8.1408016000,151.8591984000
AMD,QQQ,2026-06-08 15:51:00-04:00,2026-06-08 15:52:00-04:00,2026-06-08 15:54:00-04:00,SHORT,2.6498299424,489.0300000000,488.0636537697,715.3600000000,718.2195154959,483.6560955091,489.0550000000,488.9571890000,490.8050000000,490.9031610000,40,19558.2875600000,1.7500000000,4.0000000000,70.0000000000,160.0000000000,2.2857142857,490.8050000000,485.0550000000,STOP,2,-70.0000000000,7.8388800000,0.2800000000,8.1188800000,-78.1188800000
